date,timeframe_min,entry_time,exit_time,side,entry,exit,pnl_pts,exit_reason,or_high,or_low,or_range,vix_at_or,vix_bucket
2017-11-21,60,2017-11-21 10:16:00,2017-11-21 14:28:00,long,10340.1,10324.05,-16.05000000000109,SL,10340.1,10324.05,16.05000000000109,13.42,12-15
2017-11-22,60,2017-11-22 10:16:00,2017-11-22 15:25:00,short,10313.65,10344.75,-31.100000000000364,EOD,10368.5,10313.65,54.850000000000364,14.05,12-15
2017-11-23,60,2017-11-23 11:31:00,2017-11-23 13:05:00,long,10366.9,10331.5,-35.399999999999636,SL,10366.9,10331.5,35.399999999999636,13.9,12-15
2017-11-24,60,2017-11-24 10:17:00,2017-11-24 15:25:00,long,10390.15,10388.65,-1.5,EOD,10390.15,10363.1,27.049999999999272,13.52,12-15
2017-11-27,60,2017-11-27 10:22:00,2017-11-27 12:20:00,long,10367.9,10348.3,-19.600000000000364,SL,10367.9,10348.3,19.600000000000364,13.63,12-15
2017-11-28,60,2017-11-28 10:20:00,2017-11-28 14:05:00,long,10398.35,10373.2,-25.149999999999636,SL,10398.35,10373.2,25.149999999999636,13.19,12-15
2017-11-29,60,2017-11-29 11:37:00,2017-11-29 14:06:00,long,10391.6,10364.3,-27.30000000000109,SL,10391.6,10364.3,27.30000000000109,13.04,12-15
2017-11-30,60,2017-11-30 10:24:00,2017-11-30 15:25:00,short,10283.7,10217.8,65.90000000000146,EOD,10332.7,10283.7,49.0,13.07,12-15
2017-12-01,60,2017-12-01 11:06:00,2017-12-01 14:36:00,short,10233.5,10155.3,78.20000000000073,TP,10272.6,10233.5,39.100000000000364,13.45,12-15
2017-12-05,60,2017-12-05 14:01:00,2017-12-05 15:25:00,long,10119.25,10116.35,-2.899999999999636,EOD,10118.85,10069.55,49.30000000000109,15.04,>15
2017-12-06,60,2017-12-06 11:38:00,2017-12-06 15:25:00,short,10074.95,10047.9,27.05000000000109,EOD,10104.15,10074.95,29.19999999999891,15.01,>15
2017-12-07,60,2017-12-07 10:38:00,2017-12-07 15:25:00,long,10104.25,10170.15,65.89999999999964,EOD,10104.25,10062.0,42.25,14.83,12-15
2017-12-08,60,2017-12-08 10:16:00,2017-12-08 15:25:00,long,10240.85,10268.25,27.399999999999636,EOD,10240.85,10195.25,45.600000000000364,13.86,12-15
2017-12-11,60,2017-12-11 10:46:00,2017-12-11 14:56:00,short,10296.65,10322.35,-25.700000000000728,SL,10322.35,10296.65,25.700000000000728,13.99,12-15
2017-12-12,60,2017-12-12 10:17:00,2017-12-12 15:25:00,short,10274.35,10244.0,30.350000000000364,EOD,10324.9,10274.35,50.54999999999927,14.53,12-15
2017-12-13,60,2017-12-13 10:51:00,2017-12-13 14:06:00,long,10247.25,10211.2,-36.04999999999927,SL,10247.25,10211.2,36.04999999999927,15.4,>15
2017-12-14,60,2017-12-14 10:50:00,2017-12-14 15:04:00,short,10181.3,10229.3,-48.0,SL,10229.3,10181.3,48.0,16.09,>15
2017-12-15,60,2017-12-15 13:18:00,2017-12-15 15:25:00,short,10332.25,10325.2,7.049999999999272,EOD,10373.05,10332.25,40.79999999999927,14.39,12-15
2017-12-18,60,2017-12-18 10:47:00,2017-12-18 15:25:00,long,10411.8,10386.8,-25.0,EOD,10411.8,10076.15,335.64999999999964,13.51,12-15
2017-12-19,60,2017-12-19 13:48:00,2017-12-19 15:25:00,long,10431.35,10466.45,35.100000000000364,EOD,10431.35,10406.15,25.200000000000728,12.63,12-15
2017-12-20,60,2017-12-20 15:06:00,2017-12-20 15:25:00,short,10440.8,10444.1,-3.3000000000010914,EOD,10494.4,10440.8,53.600000000000364,12.22,12-15
2017-12-21,60,2017-12-21 11:56:00,2017-12-21 15:25:00,short,10439.6,10434.45,5.149999999999636,EOD,10473.95,10439.6,34.350000000000364,12.14,12-15
2017-12-22,60,2017-12-22 10:32:00,2017-12-22 15:25:00,long,10479.1,10492.9,13.799999999999272,EOD,10479.1,10449.65,29.450000000000728,11.81,<12
2017-12-26,60,2017-12-26 10:33:00,2017-12-26 15:06:00,short,10486.4,10513.05,-26.649999999999636,SL,10513.05,10486.4,26.649999999999636,12.12,12-15
2017-12-27,60,2017-12-27 13:51:00,2017-12-27 14:36:00,long,10547.9,10515.8,-32.100000000000364,SL,10547.9,10515.8,32.100000000000364,12.34,12-15
2017-12-28,60,2017-12-28 13:51:00,2017-12-28 15:05:00,long,10515.75,10486.35,-29.399999999999636,SL,10515.75,10486.35,29.399999999999636,12.41,12-15
2017-12-29,60,2017-12-29 10:15:00,2017-12-29 15:25:00,long,10515.0,10533.55,18.549999999999272,EOD,10515.0,10490.15,24.850000000000364,12.45,12-15
2018-01-01,60,2018-01-01 10:17:00,2018-01-01 13:13:00,long,10534.8,10516.55,-18.25,SL,10534.8,10516.55,18.25,13.55,12-15
2018-01-02,60,2018-01-02 14:35:00,2018-01-02 15:25:00,short,10409.8,10441.35,-31.55000000000109,EOD,10495.0,10409.8,85.20000000000073,13.68,12-15
2018-01-03,60,2018-01-03 12:40:00,2018-01-03 15:25:00,short,10461.0,10444.1,16.899999999999636,EOD,10503.5,10461.0,42.5,13.39,12-15
2018-01-04,60,2018-01-04 12:12:00,2018-01-04 15:25:00,long,10469.75,10510.0,40.25,EOD,10469.75,10441.5,28.25,13.73,12-15
2018-01-05,60,2018-01-05 12:06:00,2018-01-05 15:23:00,short,10522.6,10562.7,-40.100000000000364,SL,10562.7,10522.6,40.100000000000364,13.17,12-15
2018-01-08,60,2018-01-08 10:31:00,2018-01-08 15:25:00,long,10618.9,10616.15,-2.75,EOD,10618.9,10591.7,27.19999999999891,13.51,12-15
2018-01-09,60,2018-01-09 13:23:00,2018-01-09 15:25:00,short,10608.25,10632.3,-24.049999999999272,EOD,10659.05,10608.25,50.79999999999927,13.96,12-15
2018-01-10,60,2018-01-10 10:47:00,2018-01-10 15:25:00,short,10628.3,10634.8,-6.5,EOD,10655.05,10628.3,26.75,14.06,12-15
2018-01-11,60,2018-01-11 12:16:00,2018-01-11 15:25:00,long,10639.3,10655.7,16.400000000001455,EOD,10639.3,10612.6,26.69999999999891,14.12,12-15
2018-01-12,60,2018-01-12 10:31:00,2018-01-12 12:32:00,short,10676.0,10648.3,27.700000000000728,TP,10689.85,10676.0,13.850000000000364,13.87,12-15
2018-01-15,60,2018-01-15 10:19:00,2018-01-15 15:25:00,long,10754.7,10736.75,-17.950000000000728,EOD,10754.7,10715.5,39.20000000000073,14.14,12-15
2018-01-16,60,2018-01-16 10:22:00,2018-01-16 14:57:00,short,10737.7,10688.400000000001,49.29999999999927,TP,10762.35,10737.7,24.649999999999636,14.26,12-15
2018-01-17,60,2018-01-17 10:32:00,2018-01-17 15:25:00,long,10736.1,10798.95,62.850000000000364,EOD,10736.1,10666.75,69.35000000000036,13.99,12-15
2018-01-18,60,2018-01-18 11:32:00,2018-01-18 15:25:00,short,10850.6,10816.55,34.05000000000109,EOD,10887.4,10850.6,36.79999999999927,13.98,12-15
2018-01-19,60,2018-01-19 10:17:00,2018-01-19 15:25:00,long,10852.25,10903.25,51.0,EOD,10852.25,10794.05,58.20000000000073,13.76,12-15
2018-01-22,60,2018-01-22 13:48:00,2018-01-22 15:25:00,long,10929.65,10964.0,34.350000000000364,EOD,10929.65,10883.2,46.44999999999891,14.87,12-15
2018-01-23,60,2018-01-23 10:28:00,2018-01-23 15:25:00,long,11046.2,11087.15,40.94999999999891,EOD,11046.2,10997.1,49.100000000000364,15.8,>15
2018-01-25,60,2018-01-25 11:09:00,2018-01-25 15:25:00,short,11060.05,11077.8,-17.75,EOD,11095.6,11060.05,35.55000000000109,18.01,>15
2018-01-29,60,2018-01-29 10:29:00,2018-01-29 15:25:00,long,11148.85,11128.7,-20.149999999999636,EOD,11148.85,11078.8,70.05000000000109,18.09,>15
2018-01-30,60,2018-01-30 12:14:00,2018-01-30 15:25:00,short,11042.55,11055.5,-12.950000000000728,EOD,11120.85,11042.55,78.30000000000109,17.59,>15
2018-01-31,60,2018-01-31 11:01:00,2018-01-31 15:25:00,short,11013.4,11025.35,-11.950000000000728,EOD,11058.15,11013.4,44.75,15.83,>15
2018-02-01,60,2018-02-01 11:20:00,2018-02-01 11:50:00,long,11100.65,11044.55,-56.100000000000364,SL,11100.65,11044.55,56.100000000000364,15.84,>15
2018-02-02,60,2018-02-02 10:16:00,2018-02-02 14:26:00,short,10903.05,10799.55,103.5,TP,10954.8,10903.05,51.75,14.29,12-15
2018-02-05,60,2018-02-05 11:24:00,2018-02-05 15:25:00,long,10689.15,10679.25,-9.899999999999636,EOD,10689.15,10588.3,100.85000000000036,16.09,>15
2018-02-06,60,2018-02-06 13:38:00,2018-02-06 15:25:00,long,10423.6,10523.0,99.39999999999964,EOD,10423.6,10282.0,141.60000000000036,23.07,>15
2018-02-07,60,2018-02-07 10:36:00,2018-02-07 15:25:00,short,10533.45,10458.35,75.10000000000036,EOD,10612.15,10533.45,78.69999999999891,18.79,>15
2018-02-08,60,2018-02-08 10:21:00,2018-02-08 15:25:00,long,10575.55,10576.65,1.1000000000003638,EOD,10575.55,10480.05,95.5,18.43,>15
2018-02-09,60,2018-02-09 12:33:00,2018-02-09 15:25:00,long,10453.9,10459.2,5.300000000001091,EOD,10453.9,10398.35,55.54999999999927,19.77,>15
2018-02-12,60,2018-02-12 14:19:00,2018-02-12 15:25:00,long,10538.0,10530.15,-7.850000000000364,EOD,10538.0,10485.7,52.29999999999927,18.8,>15
2018-02-14,60,2018-02-14 12:50:00,2018-02-14 15:25:00,short,10528.05,10467.85,60.19999999999891,EOD,10588.8,10528.05,60.75,17.31,>15
2018-02-15,60,2018-02-15 10:34:00,2018-02-15 14:49:00,long,10583.75,10518.9,-64.85000000000036,SL,10583.75,10518.9,64.85000000000036,16.31,>15
2018-02-16,60,2018-02-16 10:22:00,2018-02-16 14:44:00,short,10554.05,10437.349999999999,116.70000000000073,TP,10612.4,10554.05,58.350000000000364,15.56,>15
2018-02-19,60,2018-02-19 12:29:00,2018-02-19 15:25:00,short,10379.35,10391.25,-11.899999999999636,EOD,10488.9,10379.35,109.54999999999927,17.18,>15
2018-02-20,60,2018-02-20 14:56:00,2018-02-20 15:25:00,short,10358.8,10360.05,-1.25,EOD,10428.65,10358.8,69.85000000000036,16.82,>15
2018-02-22,60,2018-02-22 11:51:00,2018-02-22 15:25:00,long,10364.6,10381.05,16.44999999999891,EOD,10364.6,10341.6,23.0,15.41,>15
2018-02-23,60,2018-02-23 10:23:00,2018-02-23 13:34:00,long,10427.45,10487.850000000002,60.400000000001455,TP,10427.45,10397.25,30.200000000000728,14.08,12-15
2018-02-26,60,2018-02-26 10:15:00,2018-02-26 15:25:00,long,10563.1,10581.9,18.799999999999272,EOD,10563.1,10520.45,42.649999999999636,13.75,12-15
2018-02-27,60,2018-02-27 10:19:00,2018-02-27 15:25:00,short,10565.9,10556.7,9.199999999998909,EOD,10631.25,10565.9,65.35000000000036,14.15,12-15
2018-02-28,60,2018-02-28 10:17:00,2018-02-28 15:25:00,long,10498.8,10480.9,-17.899999999999636,EOD,10498.8,10461.55,37.25,14.19,12-15
2018-03-01,60,2018-03-01 11:22:00,2018-03-01 15:25:00,short,10473.05,10453.95,19.099999999998545,EOD,10525.3,10473.05,52.25,14.11,12-15
2018-03-05,60,2018-03-05 10:20:00,2018-03-05 15:25:00,short,10353.75,10360.7,-6.950000000000728,EOD,10428.3,10353.75,74.54999999999927,15.54,>15
2018-03-06,60,2018-03-06 10:26:00,2018-03-06 14:46:00,short,10402.4,10324.9,77.5,TP,10441.15,10402.4,38.75,14.94,12-15
2018-03-07,60,2018-03-07 11:14:00,2018-03-07 15:25:00,short,10193.85,10165.5,28.350000000000364,EOD,10243.2,10193.85,49.350000000000364,15.97,>15
2018-03-08,60,2018-03-08 10:23:00,2018-03-08 14:34:00,short,10168.15,10241.15,-73.0,SL,10241.15,10168.15,73.0,15.23,>15
2018-03-09,60,2018-03-09 10:35:00,2018-03-09 14:51:00,long,10290.5,10230.9,-59.600000000000364,SL,10290.5,10230.9,59.600000000000364,14.36,12-15
2018-03-12,60,2018-03-12 13:06:00,2018-03-12 15:12:00,long,10342.25,10428.150000000001,85.90000000000146,TP,10342.25,10299.3,42.95000000000073,14.36,12-15
2018-03-13,60,2018-03-13 10:17:00,2018-03-13 14:06:00,long,10459.85,10384.4,-75.45000000000073,SL,10459.85,10384.4,75.45000000000073,14.16,12-15
2018-03-14,60,2018-03-14 11:08:00,2018-03-14 14:48:00,short,10371.4,10406.85,-35.45000000000073,SL,10406.85,10371.4,35.45000000000073,14.67,12-15
2018-03-15,60,2018-03-15 11:14:00,2018-03-15 15:25:00,short,10387.15,10350.3,36.850000000000364,EOD,10419.9,10387.15,32.75,14.31,12-15
2018-03-16,60,2018-03-16 10:16:00,2018-03-16 14:33:00,short,10302.2,10216.300000000003,85.89999999999782,TP,10345.15,10302.2,42.94999999999891,14.33,12-15
2018-03-19,60,2018-03-19 10:39:00,2018-03-19 15:25:00,short,10157.6,10094.6,63.0,EOD,10224.1,10157.6,66.5,15.66,>15
2018-03-20,60,2018-03-20 10:15:00,2018-03-20 15:25:00,long,10123.35,10138.75,15.399999999999636,EOD,10123.35,10050.8,72.55000000000109,15.67,>15
2018-03-21,60,2018-03-21 10:19:00,2018-03-21 12:34:00,long,10222.05,10178.35,-43.69999999999891,SL,10222.05,10178.35,43.69999999999891,15.05,>15
2018-03-22,60,2018-03-22 11:57:00,2018-03-22 15:25:00,short,10147.65,10110.95,36.69999999999891,EOD,10207.85,10147.65,60.20000000000073,14.8,12-15
2018-03-23,60,2018-03-23 11:49:00,2018-03-23 13:27:00,short,9961.9,10012.6,-50.70000000000073,SL,10012.6,9961.9,50.70000000000073,16.12,>15
2018-03-26,60,2018-03-26 10:23:00,2018-03-26 12:39:00,short,9971.8,10010.4,-38.600000000000364,SL,10010.4,9971.8,38.600000000000364,15.94,>15
2018-03-27,60,2018-03-27 11:27:00,2018-03-27 14:29:00,short,10154.3,10205.25,-50.95000000000073,SL,10205.25,10154.3,50.95000000000073,15.02,>15
2018-03-28,60,2018-03-28 10:15:00,2018-03-28 11:48:00,short,10113.9,10143.8,-29.899999999999636,SL,10143.8,10113.9,29.899999999999636,15.29,>15
2018-04-02,60,2018-04-02 13:19:00,2018-04-02 15:25:00,long,10178.05,10214.05,36.0,EOD,10178.05,10128.0,50.04999999999927,16.41,>15
2018-04-03,60,2018-04-03 10:53:00,2018-04-03 15:01:00,short,10185.55,10229.2,-43.650000000001455,SL,10229.2,10185.55,43.650000000001455,15.62,>15
2018-04-04,60,2018-04-04 10:37:00,2018-04-04 12:42:00,long,10274.6,10240.15,-34.45000000000073,SL,10274.6,10240.15,34.45000000000073,15.14,>15
2018-04-05,60,2018-04-05 10:15:00,2018-04-05 15:25:00,long,10268.35,10325.6,57.25,EOD,10266.95,10228.45,38.5,14.81,12-15
2018-04-06,60,2018-04-06 10:15:00,2018-04-06 15:25:00,long,10325.65,10322.3,-3.350000000000364,EOD,10325.65,10290.9,34.75,14.93,12-15
2018-04-09,60,2018-04-09 12:05:00,2018-04-09 15:25:00,long,10391.1,10368.55,-22.55000000000109,EOD,10391.1,10331.0,60.100000000000364,14.95,12-15
2018-04-10,60,2018-04-10 10:26:00,2018-04-10 15:25:00,short,10403.3,10405.4,-2.100000000000364,EOD,10424.65,10403.3,21.350000000000364,14.53,12-15
2018-04-12,60,2018-04-12 10:39:00,2018-04-12 15:25:00,long,10430.15,10459.4,29.25,EOD,10430.0,10395.7,34.29999999999927,14.7,12-15
2018-04-13,60,2018-04-13 10:19:00,2018-04-13 13:08:00,long,10500.75,10475.9,-24.850000000000364,SL,10500.75,10475.9,24.850000000000364,14.15,12-15
2018-04-16,60,2018-04-16 12:57:00,2018-04-16 15:25:00,long,10477.5,10532.25,54.75,EOD,10477.5,10398.3,79.20000000000073,14.61,12-15
2018-04-17,60,2018-04-17 11:35:00,2018-04-17 14:50:00,short,10519.15,10557.3,-38.149999999999636,SL,10557.3,10519.15,38.149999999999636,14.08,12-15
2018-04-18,60,2018-04-18 13:06:00,2018-04-18 14:42:00,long,10578.9,10539.7,-39.19999999999891,SL,10578.9,10539.7,39.19999999999891,13.8,12-15
2018-04-19,60,2018-04-19 10:53:00,2018-04-19 12:08:00,long,10568.4,10547.25,-21.149999999999636,SL,10568.4,10547.25,21.149999999999636,13.85,12-15
2018-04-20,60,2018-04-20 11:22:00,2018-04-20 14:32:00,short,10539.5,10563.6,-24.100000000000364,SL,10563.6,10539.5,24.100000000000364,13.58,12-15
2018-04-23,60,2018-04-23 10:17:00,2018-04-23 15:25:00,long,10592.8,10582.25,-10.549999999999272,EOD,10592.8,10551.65,41.149999999999636,13.13,12-15
2018-04-24,60,2018-04-24 12:40:00,2018-04-24 13:39:00,short,10575.6,10609.4,-33.79999999999927,SL,10609.4,10575.6,33.79999999999927,12.09,12-15
2018-04-25,60,2018-04-25 13:56:00,2018-04-25 15:25:00,short,10576.85,10567.35,9.5,EOD,10612.4,10576.85,35.54999999999927,12.78,12-15
2018-04-26,60,2018-04-26 11:43:00,2018-04-26 15:00:00,short,10573.3,10595.95,-22.650000000001455,SL,10595.95,10573.3,22.650000000001455,12.11,12-15
2018-04-27,60,2018-04-27 13:18:00,2018-04-27 15:25:00,long,10704.75,10696.45,-8.299999999999272,EOD,10704.75,10651.65,53.100000000000364,12.02,12-15
2018-04-30,60,2018-04-30 11:52:00,2018-04-30 15:25:00,long,10755.65,10741.1,-14.549999999999272,EOD,10755.65,10705.75,49.899999999999636,12.29,12-15
2018-05-02,60,2018-05-02 10:15:00,2018-05-02 15:25:00,short,10719.2,10720.1,-0.8999999999996362,EOD,10783.85,10719.2,64.64999999999964,12.93,12-15
2018-05-03,60,2018-05-03 10:15:00,2018-05-03 15:25:00,short,10675.9,10671.3,4.600000000000364,EOD,10720.15,10675.9,44.25,13.14,12-15
2018-05-04,60,2018-05-04 10:50:00,2018-05-04 15:25:00,short,10632.95,10617.0,15.950000000000728,EOD,10700.45,10632.95,67.5,13.24,12-15
2018-05-07,60,2018-05-07 10:35:00,2018-05-07 14:36:00,long,10657.65,10701.549999999997,43.89999999999782,TP,10657.65,10635.7,21.94999999999891,13.7,12-15
2018-05-08,60,2018-05-08 12:59:00,2018-05-08 15:25:00,short,10707.7,10716.5,-8.799999999999272,EOD,10757.9,10707.7,50.19999999999891,13.99,12-15
2018-05-09,60,2018-05-09 10:50:00,2018-05-09 15:25:00,long,10726.05,10743.9,17.850000000000364,EOD,10726.05,10691.6,34.44999999999891,14.38,12-15
2018-05-10,60,2018-05-10 10:27:00,2018-05-10 15:25:00,short,10748.7,10716.6,32.100000000000364,EOD,10785.15,10748.7,36.44999999999891,14.3,12-15
2018-05-11,60,2018-05-11 10:45:00,2018-05-11 15:25:00,long,10762.05,10805.95,43.900000000001455,EOD,10762.05,10724.65,37.399999999999636,14.47,12-15
2018-05-14,60,2018-05-14 10:30:00,2018-05-14 11:38:00,long,10831.8,10802.35,-29.44999999999891,SL,10831.8,10802.35,29.44999999999891,14.04,12-15
2018-05-15,60,2018-05-15 10:15:00,2018-05-15 14:27:00,long,10928.85,10790.7,-138.14999999999964,SL,10928.85,10790.7,138.14999999999964,12.57,12-15
2018-05-16,60,2018-05-16 12:26:00,2018-05-16 15:25:00,long,10764.65,10740.05,-24.600000000000364,EOD,10764.65,10699.95,64.69999999999891,13.29,12-15
2018-05-17,60,2018-05-17 10:41:00,2018-05-17 15:25:00,short,10716.0,10671.4,44.600000000000364,EOD,10775.6,10716.0,59.600000000000364,13.3,12-15
2018-05-18,60,2018-05-18 12:06:00,2018-05-18 15:25:00,short,10631.4,10595.55,35.850000000000364,EOD,10672.0,10631.4,40.600000000000364,14.27,12-15
2018-05-21,60,2018-05-21 10:31:00,2018-05-21 15:25:00,short,10567.5,10515.0,52.5,EOD,10620.6,10567.5,53.100000000000364,14.12,12-15
2018-05-22,60,2018-05-22 10:35:00,2018-05-22 15:25:00,long,10558.45,10539.55,-18.900000000001455,EOD,10558.45,10490.75,67.70000000000073,13.75,12-15
2018-05-23,60,2018-05-23 13:46:00,2018-05-23 15:25:00,short,10480.8,10431.1,49.69999999999891,EOD,10533.3,10480.8,52.5,13.45,12-15
2018-05-24,60,2018-05-24 11:00:00,2018-05-24 15:25:00,long,10470.0,10526.1,56.100000000000364,EOD,10470.0,10420.25,49.75,13.8,12-15
2018-05-25,60,2018-05-25 10:39:00,2018-05-25 15:25:00,long,10573.05,10618.45,45.400000000001455,EOD,10573.05,10524.7,48.349999999998545,13.04,12-15
2018-05-28,60,2018-05-28 10:18:00,2018-05-28 15:25:00,long,10673.05,10680.1,7.050000000001091,EOD,10673.05,10641.25,31.799999999999272,12.94,12-15
2018-05-29,60,2018-05-29 10:31:00,2018-05-29 12:16:00,long,10695.5,10664.15,-31.350000000000364,SL,10695.5,10664.15,31.350000000000364,13.13,12-15
2018-05-30,60,2018-05-30 11:51:00,2018-05-30 15:25:00,long,10601.85,10615.35,13.5,EOD,10601.85,10558.7,43.149999999999636,13.29,12-15
2018-05-31,60,2018-05-31 10:15:00,2018-05-31 13:19:00,short,10623.3,10674.2,-50.900000000001455,SL,10674.2,10623.3,50.900000000001455,13.09,12-15
2018-06-01,60,2018-06-01 11:49:00,2018-06-01 15:25:00,short,10717.35,10686.4,30.950000000000728,EOD,10764.65,10717.35,47.29999999999927,13.37,12-15
2018-06-04,60,2018-06-04 13:15:00,2018-06-04 15:25:00,short,10649.05,10624.4,24.649999999999636,EOD,10769.05,10649.05,120.0,13.67,12-15
2018-06-05,60,2018-06-05 10:18:00,2018-06-05 15:25:00,short,10589.8,10597.45,-7.650000000001455,EOD,10631.6,10589.8,41.80000000000109,13.73,12-15
2018-06-06,60,2018-06-06 10:21:00,2018-06-06 15:25:00,long,10640.15,10685.25,45.100000000000364,EOD,10640.15,10587.8,52.350000000000364,12.95,12-15
2018-06-07,60,2018-06-07 10:21:00,2018-06-07 15:25:00,long,10769.65,10758.85,-10.799999999999272,EOD,10769.65,10722.6,47.04999999999927,11.94,<12
2018-06-08,60,2018-06-08 10:17:00,2018-06-08 12:13:00,long,10749.8,10717.9,-31.899999999999636,SL,10749.8,10717.9,31.899999999999636,12.31,12-15
2018-06-11,60,2018-06-11 10:18:00,2018-06-11 15:15:00,long,10832.0,10779.65,-52.350000000000364,SL,10832.0,10779.65,52.350000000000364,13.8,12-15
2018-06-12,60,2018-06-12 10:15:00,2018-06-12 15:25:00,long,10825.65,10852.3,26.649999999999636,EOD,10825.65,10789.4,36.25,12.76,12-15
2018-06-13,60,2018-06-13 14:04:00,2018-06-13 15:25:00,long,10887.5,10858.1,-29.399999999999636,EOD,10887.5,10842.7,44.79999999999927,12.63,12-15
2018-06-14,60,2018-06-14 10:24:00,2018-06-14 15:25:00,short,10788.5,10808.1,-19.600000000000364,EOD,10832.9,10788.5,44.399999999999636,12.44,12-15
2018-06-15,60,2018-06-15 11:06:00,2018-06-15 13:01:00,long,10831.25,10789.15,-42.100000000000364,SL,10831.25,10789.15,42.100000000000364,12.16,12-15
2018-06-19,60,2018-06-19 10:26:00,2018-06-19 15:25:00,short,10746.8,10705.75,41.04999999999927,EOD,10789.45,10746.8,42.650000000001455,12.51,12-15
2018-06-20,60,2018-06-20 11:00:00,2018-06-20 15:25:00,long,10756.5,10768.9,12.399999999999636,EOD,10756.5,10724.2,32.29999999999927,12.71,12-15
2018-06-21,60,2018-06-21 10:33:00,2018-06-21 15:25:00,short,10764.15,10742.75,21.399999999999636,EOD,10808.95,10764.15,44.80000000000109,12.22,12-15
2018-06-22,60,2018-06-22 10:16:00,2018-06-22 10:47:00,short,10711.9,10742.7,-30.80000000000109,SL,10742.7,10711.9,30.80000000000109,12.41,12-15
2018-06-25,60,2018-06-25 11:09:00,2018-06-25 15:25:00,short,10797.75,10759.2,38.54999999999927,EOD,10830.7,10797.75,32.95000000000073,12.72,12-15
2018-06-26,60,2018-06-26 10:53:00,2018-06-26 15:25:00,long,10782.25,10764.0,-18.25,EOD,10782.25,10733.05,49.20000000000073,12.84,12-15
2018-06-27,60,2018-06-27 10:40:00,2018-06-27 13:21:00,short,10752.4,10686.199999999999,66.20000000000073,TP,10785.5,10752.4,33.100000000000364,12.88,12-15
2018-06-28,60,2018-06-28 11:28:00,2018-06-28 15:25:00,short,10633.05,10589.2,43.849999999998545,EOD,10674.0,10633.05,40.95000000000073,13.21,12-15
2018-06-29,60,2018-06-29 11:26:00,2018-06-29 15:25:00,long,10665.15,10714.2,49.05000000000109,EOD,10665.15,10612.85,52.29999999999927,13.32,12-15
2018-07-02,60,2018-07-02 10:26:00,2018-07-02 15:25:00,short,10646.05,10657.25,-11.200000000000728,EOD,10735.65,10646.05,89.60000000000036,13.52,12-15
2018-07-03,60,2018-07-03 11:07:00,2018-07-03 15:25:00,long,10687.4,10708.1,20.700000000000728,EOD,10687.4,10630.3,57.100000000000364,13.46,12-15
2018-07-04,60,2018-07-04 12:04:00,2018-07-04 15:25:00,long,10716.35,10772.35,56.0,EOD,10716.35,10678.4,37.95000000000073,13.2,12-15
2018-07-05,60,2018-07-05 10:35:00,2018-07-05 15:25:00,short,10756.55,10756.5,0.049999999999272404,EOD,10786.05,10756.55,29.5,12.69,12-15
2018-07-06,60,2018-07-06 10:26:00,2018-07-06 15:25:00,long,10787.1,10768.5,-18.600000000000364,EOD,10787.1,10736.0,51.100000000000364,12.56,12-15
2018-07-09,60,2018-07-09 10:15:00,2018-07-09 12:28:00,short,10818.55,10843.9,-25.350000000000364,SL,10843.9,10818.55,25.350000000000364,12.47,12-15
2018-07-10,60,2018-07-10 10:15:00,2018-07-10 15:25:00,long,10917.5,10952.2,34.70000000000073,EOD,10917.5,10877.0,40.5,12.0,12-15
